Receipt Time (s)	acc_x	acc_y	acc_z	angvel_roll	angvel_pitch	angvel_yaw	mag_x	mag_y	mag_z	
1475539399.638749	-8240	8680	4810	2186	-4417	3621	3267	-800	-152
1475539399.648907	-8270	8830	4950	2238	-4130	3649	3252	-847	-235
1475539399.659091	-8360	9030	5160	2387	-3992	3694	3252	-847	-235
1475539399.669298	-8440	9200	5330	2403	-3783	3673	3252	-847	-235
1475539399.679475	-8480	9400	5490	2579	-3560	3637	3252	-847	-235
1475539399.689654	-8490	9720	5710	2668	-3373	3584	3252	-847	-235
1475539399.699820	-8470	9910	5820	2715	-3121	3465	3252	-847	-235
1475539399.709979	-8410	10090	5890	2916	-2858	3334	3252	-847	-235
1475539399.720157	-8260	10310	5990	3132	-2652	3160	3252	-847	-235
1475539399.730338	-8180	10390	6010	3369	-2418	3068	3252	-847	-235
1475539399.740511	-8120	10460	6050	3462	-2217	3047	3161	-972	-420
1475539399.750720	-8110	10540	6130	3672	-1882	3050	3100	-1066	-537
1475539399.760887	-8170	10620	6240	3844	-1663	2961	3085	-1145	-554
1475539399.771069	-8300	10710	6350	4040	-1490	2905	3085	-1176	-537
1475539399.781246	-8480	10820	6380	4241	-1353	2711	3085	-1176	-537
1475539399.791419	-8570	10890	6320	4381	-1234	2533	3054	-1207	-588
1475539399.801596	-8600	10950	6160	4518	-1114	2464	3024	-1286	-638
1475539399.811842	-8550	11030	5980	4624	-1050	2419	3009	-1333	-638
1475539399.822002	-8470	11080	5890	4831	-992	2206	2993	-1364	-638
1475539399.832147	-8400	11180	5820	5169	-959	2061	2993	-1364	-638
1475539399.842285	-8430	11220	5860	5471	-826	1927	2993	-1364	-638
1475539399.852421	-8520	11210	5900	5643	-745	1904	2993	-1364	-638
1475539399.862556	-8750	11160	5930	6004	-552	1668	2963	-1411	-638
1475539399.872720	-8920	11100	5880	6305	-328	1558	2917	-1505	-605
1475539399.882857	-9130	11030	5750	6518	-85	1387	2917	-1521	-588
1475539399.892993	-9240	11030	5630	6711	286	1193	2917	-1521	-588
1475539399.903131	-9340	11090	5470	6873	656	857	2917	-1521	-588
1475539399.913267	-9370	11160	5430	7058	999	676	2902	-1537	-588
1475539399.923404	-9420	11200	5390	7143	1288	481	2872	-1584	-554
1475539399.933552	-9460	11210	5320	7242	1516	320	2857	-1631	-521
1475539399.943691	-9490	11150	5110	7390	1773	177	2857	-1631	-521
1475539399.953827	-9460	11090	4870	7510	2012	45	2857	-1631	-521
1475539399.963963	-9380	10990	4600	7672	2251	-70	2857	-1631	-504
1475539399.974123	-9240	10840	4280	7870	2388	-185	2857	-1678	-437
1475539399.984266	-9180	10790	4130	8069	2597	-280	2872	-1725	-353
1475539399.994401	-9140	10730	4040	8222	2764	-477	2872	-1725	-353
1475539400.004534	-9200	10710	3850	8553	3340	-527	2872	-1725	-353
1475539400.014671	-9370	10650	3650	8805	3662	-393	2857	-1725	-269
1475539400.024786	-9510	10580	3500	8885	4059	-394	2841	-1740	-185
1475539400.034885	-9670	10410	3140	8955	4411	-216	2841	-1756	-135
1475539400.044987	-9700	10230	2800	9023	4759	-95	2841	-1756	-135
1475539400.055119	-9640	10050	2490	9008	4905	-82	2841	-1756	-135
1475539400.065249	-9390	9760	1970	9044	5208	-5	2826	-1772	-34
1475539400.075393	-9230	9610	1700	9045	5582	-46	2826	-1803	184
1475539400.085537	-9090	9500	1520	8985	5913	75	2826	-1819	234
1475539400.095678	-8990	9440	1360	9033	6478	196	2826	-1819	234
1475539400.105806	-9010	9400	1280	9147	7051	394	2826	-1819	234
1475539400.115933	-9140	9330	1180	9142	7557	604	2826	-1803	285
1475539400.126060	-9240	9210	1060	9114	7883	821	2826	-1756	486
1475539400.136187	-9290	9000	860	9158	8245	1054	2841	-1740	570
1475539400.146315	-9180	8660	530	8895	8659	1255	2841	-1740	570
1475539400.156443	-8950	8370	230	8572	8980	1295	2841	-1740	570
1475539400.166580	-8670	8140	-10	8339	9270	1465	2841	-1740	570
1475539400.176720	-8340	7880	-360	7996	9569	1639	2811	-1693	805
1475539400.186849	-8040	7670	-820	7546	9792	1819	2796	-1662	1006
1475539400.196977	-7920	7570	-1130	7314	9938	1916	2796	-1662	1040
1475539400.207105	-7750	7400	-1580	7053	10066	2069	2796	-1662	1040
1475539400.217232	-7570	7240	-1760	6853	10091	2158	2796	-1662	1040
1475539400.227361	-7270	7020	-1850	6675	10207	2325	2750	-1631	1157
1475539400.237489	-6960	6850	-1840	6540	10439	2359	2659	-1568	1392
1475539400.247627	-6650	6700	-1850	6371	10659	2442	2613	-1537	1560
1475539400.257755	-6340	6580	-1970	6157	10834	2477	2613	-1537	1560
1475539400.267891	-6110	6470	-2120	5949	11176	2483	2613	-1537	1560
1475539400.278066	-5880	6310	-2310	5774	11429	2645	2598	-1521	1577
1475539400.288219	-5590	6120	-2530	5508	11732	2800	2416	-1490	1862
1475539400.298374	-5370	5980	-2700	5231	11960	2879	2340	-1474	1996
1475539400.308543	-5140	5890	-2870	4865	12144	2928	2340	-1474	1996
1475539400.318747	-4810	5790	-3150	4736	12306	2945	2340	-1474	1996
1475539400.328905	-4340	5660	-3370	4521	12413	2810	2340	-1474	1996
1475539400.339082	-4000	5590	-3370	4442	12500	2757	2340	-1474	1996
1475539400.349255	-3680	5500	-3290	4366	12485	2658	2340	-1474	1996
1475539400.359431	-3250	5290	-2970	4456	12738	2555	2340	-1474	1996
1475539400.369616	-2930	5070	-2730	4371	12863	2507	2340	-1474	1996
1475539400.379801	-2660	4850	-2590	4343	13107	2486	2340	-1474	1996
1475539400.389975	-2240	4510	-2470	4048	13404	2460	2051	-1395	2265
1475539400.400155	-1980	4340	-2540	3784	13614	2596	1732	-1317	2567
1475539400.410330	-1650	4210	-2680	3299	13692	2697	1641	-1301	2684
1475539400.420525	-1320	4080	-2840	2918	13900	2864	1641	-1301	2684
1475539400.430705	-1040	3940	-3010	2500	14205	2948	1641	-1301	2684
1475539400.440934	-660	3700	-3160	2218	14381	2932	1474	-1254	2768
1475539400.451125	-390	3500	-3200	2087	14519	2930	1230	-1192	2885
1475539400.461299	-110	3090	-3120	1754	14616	2811	1109	-1160	2969
1475539400.471475	-20	2840	-2920	1448	14626	2740	1109	-1160	2969
1475539400.481663	50	2690	-2740	1145	14591	2720	1109	-1160	2969
1475539400.491821	130	2550	-2400	785	14729	2686	1048	-1145	2986
1475539400.501975	210	2540	-2210	391	14792	2705	820	-1113	3053
1475539400.512116	320	2550	-2060	48	14955	2735	531	-1066	3137
1475539400.522254	540	2580	-1880	-443	15269	2811	531	-1066	3137
1475539400.532391	740	2550	-1900	-634	15574	2851	531	-1066	3137
1475539400.542528	970	2490	-1970	-927	15926	2829	531	-1066	3137
1475539400.552659	1280	2350	-2140	-1171	16240	2755	273	-1035	3120
1475539400.562795	1490	2250	-2190	-1209	16408	2683	-92	-1004	3120
1475539400.572932	1820	2110	-2130	-1367	16390	2568	-92	-1004	3120
1475539400.583091	2040	2110	-1960	-1598	16418	2386	-92	-1004	3120
1475539400.593228	2270	2220	-1720	-1721	16274	2213	-92	-1004	3120
1475539400.603366	2620	2450	-1460	-1773	16015	2035	-396	-1004	3036
1475539400.613511	2930	2730	-1260	-1889	15622	1852	-563	-1019	3003
1475539400.623647	3240	3070	-1160	-1937	15139	1547	-760	-1035	2969
1475539400.633783	3470	3360	-1090	-1795	14826	1392	-760	-1035	2969
1475539400.643919	3780	3640	-1030	-1553	14638	1214	-760	-1035	2969
1475539400.654054	4130	3720	-930	-1169	14478	964	-867	-1035	2919
1475539400.664190	4470	3650	-750	-906	14444	844	-1156	-1035	2785
1475539400.674326	4770	3580	-560	-553	14393	703	-1414	-1051	2667
1475539400.684481	5040	3620	-310	-177	14222	524	-1414	-1051	2667
1475539400.694621	5470	4170	460	713	13881	274	-1414	-1051	2667
1475539400.704757	5610	4440	870	1241	13787	120	-1703	-1051	2365
1475539400.714895	5850	4700	1490	1898	13502	10	-1931	-1051	2114
1475539400.725031	5970	4790	1820	2324	13304	37	-2052	-1051	1979
1475539400.735169	6120	4860	2180	2708	13094	41	-2098	-1051	1929
1475539400.745306	6230	4940	2340	2926	12849	20	-2098	-1051	1929
1475539400.755444	6300	5110	2470	3207	12648	34	-2159	-1051	1845
1475539400.765580	6310	5270	2560	3568	12331	33	-2235	-1051	1728
1475539400.775716	6300	5350	2670	3803	12152	150	-2326	-1035	1593
1475539400.785870	6260	5370	2810	4059	12176	185	-2402	-1019	1476
1475539400.796007	6140	5340	3270	4209	12169	258	-2402	-1019	1476
1475539400.806143	5990	5270	3760	4427	12514	324	-2402	-1019	1476
1475539400.816279	5890	5220	4110	4544	12746	293	-2402	-1019	1476
1475539400.826444	5800	5210	4440	4718	12966	301	-2478	-1004	1275
1475539400.836579	5750	5230	4770	4760	13070	144	-2569	-1004	1057
1475539400.846715	5850	5260	5250	4809	13171	18	-2584	-1004	989
1475539400.856850	5950	5310	5530	4826	13096	-121	-2584	-1004	989
1475539400.866989	6060	5360	5780	4957	13064	-249	-2584	-1004	989
1475539400.877125	6150	5400	6080	4882	12920	-263	-2614	-988	889
1475539400.887282	6260	5430	6400	4934	12814	-259	-2675	-957	654
1475539400.897413	6440	5430	6620	4880	12634	-153	-2690	-941	553
1475539400.907558	6750	5450	6760	4868	12267	-43	-2690	-941	553
1475539400.917694	7130	5490	6760	4820	11712	-80	-2690	-941	553
1475539400.927829	7640	5620	6640	4721	11239	-230	-2690	-941	553
1475539400.937965	7980	5750	6620	4722	10635	-353	-2690	-941	553
1475539400.948100	8160	5880	6690	4628	10262	-610	-2690	-941	553
1475539400.958236	8160	6110	7010	4720	10038	-673	-2690	-941	553
1475539400.968381	7970	6250	7300	4864	9983	-805	-2690	-941	553
1475539400.978518	7580	6460	7650	4889	9859	-944	-2690	-941	553
1475539400.988699	7330	6590	7770	4933	9696	-1035	-2690	-925	285
1475539400.998873	7060	6760	7790	5131	9262	-1175	-2675	-925	-303
1475539401.009050	6870	7060	7710	5273	8655	-1375	-2675	-925	-303
1475539401.019225	6830	7250	7720	5452	8187	-1554	-2675	-925	-303
1475539401.029400	6830	7480	7860	5688	7640	-1758	-2675	-925	-303
1475539401.039559	6890	7650	8160	5836	6966	-2078	-2645	-941	-403
1475539401.049718	6900	7740	8410	6000	6595	-2188	-2599	-988	-588
1475539401.059894	6830	7860	8600	6042	6042	-2450	-2554	-1019	-688
1475539401.070068	6550	8110	8700	6109	5651	-2714	-2554	-1019	-688
1475539401.080313	6220	8350	8720	6182	5259	-3077	-2554	-1019	-688
1475539401.090516	5820	8610	8730	6282	4943	-3368	-2554	-1035	-756
1475539401.100675	5320	8900	8770	6551	4724	-3736	-2478	-1066	-873
1475539401.110855	5040	9070	8850	6854	4447	-4203	-2432	-1098	-957
1475539401.121032	4880	9200	8970	7150	4306	-4638	-2432	-1098	-957
1475539401.131207	4840	9340	9240	7539	4140	-5084	-2432	-1098	-957
1475539401.141390	4930	9430	9440	7984	3840	-5537	-2417	-1113	-974
1475539401.151546	5170	9620	9670	8273	3483	-5944	-2356	-1192	-1024
1475539401.161706	5340	9730	9670	8653	3131	-6351	-2295	-1270	-1091
1475539401.171895	5460	9830	9540	8786	2630	-6771	-2265	-1301	-1091
1475539401.182074	5510	9930	9210	8933	2248	-7330	-2265	-1301	-1091
1475539401.192275	5490	9980	8990	9060	1748	-7820	-2265	-1301	-1091
1475539401.202453	5390	10090	8790	9044	1380	-8365	-2204	-1411	-1091
1475539401.212633	5290	10290	8770	9123	1015	-8894	-2143	-1537	-1091
1475539401.222793	5300	10500	8820	9149	698	-9417	-2113	-1584	-1074
1475539401.232966	5420	10690	8830	9205	268	-9820	-2113	-1584	-1074
1475539401.243150	5770	10930	8750	9290	-262	-10178	-2113	-1584	-1074
1475539401.253325	6040	11060	8550	9341	-757	-10473	-2067	-1693	-1058
1475539401.263515	6190	11190	8240	9331	-1293	-10883	-1976	-1866	-1007
1475539401.273673	6100	11300	8070	9238	-1798	-11416	-1915	-1991	-974
1475539401.283836	5850	11470	7940	9107	-2216	-11881	-1915	-1991	-974
1475539401.294032	5380	11790	7870	8926	-2654	-12432	-1915	-1991	-974
1475539401.304213	5130	12050	7870	8916	-2980	-12926	-1915	-1991	-974
1475539401.314387	5010	12220	7820	8887	-3408	-13247	-1718	-2242	-806
1475539401.324550	4830	12290	7220	8826	-4257	-13661	-1596	-2399	-705
1475539401.334745	4740	12180	6720	8803	-4637	-13800	-1596	-2399	-705
1475539401.344904	4460	11970	6000	8685	-4948	-13899	-1596	-2399	-705
1475539401.355080	4110	11910	5540	8457	-5212	-14027	-1444	-2540	-554
1475539401.365253	3690	11950	5260	8229	-5495	-14259	-1216	-2775	-303
1475539401.375430	2950	12110	5010	8128	-5625	-14445	-1216	-2775	-303
1475539401.385621	2410	12230	4920	8024	-5708	-14765	-1216	-2775	-303
1475539401.395818	1750	12250	4830	7886	-5866	-14973	-1216	-2775	-303
1475539401.405991	1380	12210	4710	7902	-5998	-15102	-1110	-2822	-219
1475539401.416171	990	12140	4540	7830	-6127	-15126	-730	-2994	67
1475539401.426343	540	12030	4370	7813	-6054	-15141	-639	-3041	151
1475539401.436519	290	11920	4290	7832	-5866	-14972	-639	-3041	151
1475539401.446719	40	11780	4280	7775	-5807	-14890	-639	-3041	151
1475539401.456884	-250	11550	4130	7898	-5748	-14790	-578	-3041	184
1475539401.467060	-430	11410	3820	7815	-5891	-14721	-168	-3135	436
1475539401.477232	-700	11250	3250	7781	-6272	-14714	0	-3182	536
1475539401.487411	-860	11140	2850	7791	-6671	-14585	0	-3182	536
1475539401.497610	-1090	10920	2540	7777	-7036	-14379	0	-3182	536
1475539401.507769	-1350	10670	2420	7585	-7405	-14072	30	-3167	553
1475539401.517931	-1810	10240	2310	7409	-7670	-13683	319	-3120	687
1475539401.528108	-2130	9960	2230	7311	-7882	-13452	714	-3073	889
1475539401.538279	-2470	9720	2070	7131	-7965	-13025	714	-3073	889
1475539401.548452	-2840	9460	1840	6952	-7971	-12687	714	-3073	889
1475539401.558616	-3300	9090	1650	6836	-8011	-12345	714	-3073	889
1475539401.568775	-3590	8800	1550	6697	-7982	-11949	714	-3073	889
1475539401.578937	-3890	8500	1450	6398	-8029	-11501	714	-3073	889
1475539401.589118	-4310	8060	1290	6236	-8038	-11146	1048	-2916	989
1475539401.599323	-4500	7830	1170	6096	-8025	-10636	1550	-2696	1174
1475539401.609507	-4780	7550	1220	6020	-7946	-10033	1550	-2696	1174
1475539401.619660	-5010	7310	1420	5872	-7882	-9675	1595	-2665	1174
1475539401.629819	-5270	7020	1700	5690	-7880	-9168	1793	-2540	1241
1475539401.639993	-5500	6720	1980	5525	-7708	-8768	1930	-2430	1275
1475539401.650175	-5660	6360	2170	5485	-7643	-8554	2036	-2367	1275
1475539401.660349	-5620	6180	2200	5317	-7600	-8369	2097	-2320	1275
1475539401.670526	-5450	5990	2130	5229	-7601	-8249	2097	-2320	1275
1475539401.680684	-5340	5920	2100	5152	-7515	-8125	2097	-2320	1275
1475539401.690846	-5290	5740	2130	5134	-7548	-8051	2158	-2258	1258
1475539401.701128	-5350	5540	2160	5177	-7496	-7890	2416	-2038	1208
1475539401.711306	-5470	5260	2170	5240	-7410	-7763	2537	-1944	1191
1475539401.721480	-5600	4930	2150	5335	-7457	-7631	2537	-1944	1191
1475539401.731642	-5700	4460	2090	5327	-7484	-7615	2537	-1944	1191
1475539401.741801	-5710	4160	2070	5330	-7551	-7455	2537	-1944	1191
1475539401.751985	-5690	4020	2140	5272	-7691	-7423	2735	-1693	1140
1475539401.762159	-5670	3880	2300	5175	-7947	-7434	2841	-1568	1124
1475539401.772331	-5700	3750	2450	5250	-8184	-7423	2841	-1568	1124
1475539401.782512	-5800	3510	2680	5184	-8412	-7481	2841	-1568	1124
1475539401.792669	-5860	3350	2800	5103	-8575	-7527	2841	-1568	1124
1475539401.802875	-5920	3130	3050	5109	-8724	-7507	2917	-1411	1023
1475539401.813049	-5920	3020	3290	5182	-8790	-7533	3039	-1207	906
1475539401.823235	-5870	2870	3730	5308	-8958	-7569	3039	-1207	906
1475539401.833408	-5860	2750	4070	5470	-9042	-7637	3039	-1207	906
1475539401.843575	-5880	2600	4380	5699	-9075	-7808	3039	-1207	906
1475539401.853750	-5950	2480	4550	5884	-9138	-7969	3085	-1098	805
1475539401.863909	-6090	2370	4750	5965	-9158	-8193	3176	-957	704
1475539401.874083	-6170	2330	4870	5997	-9131	-8403	3237	-863	620
1475539401.884254	-6260	2340	4980	6073	-9032	-8587	3237	-863	620
1475539401.894431	-6380	2340	5210	6161	-8825	-8650	3237	-863	620
1475539401.904619	-6630	2250	5830	6449	-8358	-8603	3297	-612	419
1475539401.914779	-6710	2130	6130	6684	-8157	-8629	3358	-455	302
1475539401.924941	-6780	1920	6520	6894	-7883	-8621	3358	-455	302
1475539401.935123	-6740	1730	6800	7001	-7675	-8662	3358	-455	302
1475539401.945296	-6650	1580	7080	7155	-7353	-8645	3358	-455	302
1475539401.955474	-6600	1470	7360	7309	-7067	-8697	3358	-283	134
1475539401.965653	-6530	1250	7800	7554	-6811	-8614	3358	-142	0
1475539401.975819	-6530	1080	8050	7660	-6541	-8502	3373	-110	-34
1475539401.985992	-6570	830	8330	7840	-6295	-8353	3373	-110	-34
1475539401.996165	-6580	690	8410	7930	-6237	-8220	3373	-110	-34
1475539402.006369	-6550	620	8400	7921	-6081	-8072	3358	0	-152
1475539402.016555	-6440	590	8350	7927	-5935	-8052	3343	156	-336
1475539402.026754	-6350	650	8380	7902	-5797	-7879	3343	235	-420
1475539402.036930	-6250	720	8590	7986	-5372	-7708	3343	235	-420
1475539402.047108	-6250	770	9170	7994	-5054	-7486	3343	235	-420
1475539402.057281	-6320	780	9700	8139	-4566	-7225	3328	266	-454
1475539402.067461	-6460	770	10220	8314	-4172	-7023	3297	407	-588
1475539402.077621	-6570	780	10530	8422	-3787	-6836	3267	532	-722
1475539402.087781	-6650	830	10620	8572	-3595	-6697	3267	532	-722
1475539402.097962	-6660	860	10580	8636	-3201	-6544	3267	532	-722
1475539402.108171	-6700	890	10560	8814	-2808	-6303	3267	532	-722
1475539402.118344	-6840	930	10680	8925	-2289	-6122	3176	626	-873
1475539402.128519	-7000	940	10920	9110	-1642	-5822	3085	736	-1058
1475539402.138706	-7360	1010	11440	9292	-1023	-5611	3085	736	-1058
1475539402.148873	-7580	1080	11790	9521	-446	-5419	3085	736	-1058
1475539402.159051	-7770	1150	12020	9622	-120	-5301	3085	736	-1058
1475539402.169225	-7920	1260	12110	9856	249	-5181	3054	752	-1108
1475539402.179401	-8110	1470	12080	9823	849	-5040	3009	768	-1158
1475539402.189579	-8320	1600	12200	9944	1470	-4810	3009	768	-1175
1475539402.199751	-8560	1680	12410	10321	2291	-4614	3009	768	-1175
1475539402.209935	-8960	1760	12880	10485	2940	-4367	3009	768	-1175
1475539402.220117	-9210	1740	13100	10656	3650	-4155	2978	783	-1225
1475539402.230292	-9340	1680	13080	10881	4043	-3949	2887	830	-1376
1475539402.240470	-9440	1590	12670	11010	4445	-3722	2872	830	-1427
1475539402.250633	-9460	1570	12310	11037	4672	-3479	2872	830	-1427
1475539402.260813	-9470	1610	12030	11067	5143	-3241	2872	830	-1427
1475539402.270988	-9530	1810	11920	11055	5503	-2956	2872	830	-1443
1475539402.281169	-9590	2000	11980	11238	5836	-2692	2872	799	-1443
1475539402.291346	-9760	2250	12130	11249	6361	-2488	2887	768	-1443
1475539402.301519	-9920	2370	12220	11270	6624	-2171	2887	768	-1443
1475539402.311713	-10200	2430	12150	11345	6839	-1914	2887	768	-1443
1475539402.321871	-10420	2430	11970	11429	7120	-1604	2887	768	-1443
1475539402.332031	-10630	2420	11750	11458	7484	-1281	2902	736	-1443
1475539402.342283	-10910	2440	11340	11594	8060	-973	2917	705	-1443
1475539402.352460	-11080	2510	11180	11694	8684	-621	2933	689	-1427
1475539402.362638	-11360	2760	11210	11827	9293	-213	2933	689	-1427
1475539402.372810	-11470	2930	11320	11747	9838	149	2933	689	-1427
1475539402.382984	-11580	3070	11400	11813	10316	481	2963	642	-1376
1475539402.393158	-11570	3200	11150	12038	10374	791	3024	564	-1326
1475539402.403336	-11450	3230	10720	12049	10260	982	3054	517	-1276
1475539402.413553	-11240	3240	10130	11896	10126	1077	3054	517	-1276
1475539402.423733	-10870	3330	9180	11980	9866	1153	3054	517	-1276
1475539402.433894	-10640	3450	8680	12014	9981	1169	3069	501	-1259
1475539402.444067	-10500	3640	8360	12027	10201	1112	3161	376	-1074
1475539402.454245	-10440	3870	8150	11980	10322	1068	3206	329	-1007
1475539402.464421	-10420	4130	7940	12168	10502	1036	3206	329	-1007
1475539402.474593	-10450	4190	7730	12304	10561	929	3206	329	-1007
1475539402.484760	-10570	3980	7330	12342	10755	909	3252	235	-823
1475539402.494920	-10620	3830	7180	12268	10715	790	3297	172	-672
1475539402.505095	-10600	3750	6980	12196	10857	741	3313	141	-621
1475539402.515299	-10470	3690	6480	12044	10929	567	3313	141	-621
1475539402.525481	-10300	3700	5890	11724	10916	414	3313	141	-621
1475539402.535664	-9880	3800	4710	11520	10661	299	3328	109	-504
1475539402.545834	-9590	3850	3870	11328	10196	159	3358	47	-319
1475539402.556008	-9350	3830	3080	11105	9800	39	3404	-16	-51
1475539402.566190	-9160	3670	2310	10927	9497	-144	3419	-63	67
1475539402.576364	-9200	3500	2030	10777	9436	-209	3434	-79	83
1475539402.586542	-9360	3290	1810	10519	9475	-214	3419	-79	134
1475539402.596731	-9690	3030	1660	10124	9625	-262	3404	-79	234
1475539402.606901	-9970	2920	1490	9815	9897	-248	3389	-32	419
1475539402.617105	-10240	2850	1060	9432	10063	-219	3389	15	503
1475539402.627286	-10290	2840	640	9035	10079	-223	3389	15	536
1475539402.637459	-10260	2840	30	8631	10090	-255	3389	15	536
1475539402.647653	-10090	2860	-730	8240	10039	-298	3389	15	536
1475539402.657813	-9930	2870	-1100	7841	10064	-377	3373	31	637
1475539402.667974	-9790	2910	-1420	7409	10085	-419	3358	31	805
1475539402.678149	-9760	2970	-1510	7172	10312	-465	3343	31	973
1475539402.688329	-9750	3020	-1610	6859	10390	-423	3343	31	973
1475539402.698502	-9780	3050	-1750	6579	10640	-311	3343	31	973
1475539402.708666	-9770	3050	-2030	6225	10824	-268	3343	31	973
1475539402.718849	-9720	3010	-2280	6058	10959	-115	3221	141	1208
1475539402.729026	-9580	2910	-2670	5820	11024	-129	3161	188	1359
1475539402.739201	-9330	2730	-3140	5609	11117	10	3161	188	1359
1475539402.749374	-9110	2610	-3560	5539	11178	89	3161	188	1359
1475539402.759568	-8920	2550	-3850	5391	11217	113	3161	188	1359
1475539402.769739	-8660	2520	-4170	5284	11347	221	3085	250	1493
1475539402.779900	-8500	2550	-4350	5232	11394	229	2993	313	1694
1475539402.790058	-8360	2580	-4510	5132	11426	320	2963	344	1778
1475539402.800239	-8110	2550	-4800	5022	11464	470	2963	344	1778
1475539402.810411	-7890	2460	-5120	5120	11596	576	2963	344	1778
1475539402.820625	-7650	2360	-5440	5175	11586	759	2963	344	1778
1475539402.830792	-7400	2240	-5710	5307	11562	930	2963	344	1778
1475539402.840952	-7150	2130	-5950	5427	11489	988	2963	344	1778
1475539402.851136	-6720	2030	-6210	5747	11598	1035	2963	344	1778
1475539402.861315	-6490	2020	-6290	4139	11860	1192	2963	344	1778
