Time (s)	mag_x	mag_y	mag_z
1479414301.753155	70.338991	19.814873	-12.805717
1479414301.765329	70.610725	19.447212	-13.328012
1479414301.782784	70.828112	19.153082	-13.745847
1479414301.789272	70.712335	19.609185	-14.360428
1479414301.831164	69.738943	18.574623	-16.905591
1479414301.867356	70.092248	18.382333	-19.918620
1479414301.879184	69.833955	17.886336	-20.980522
1479414301.897233	69.627322	17.489538	-21.830043
1479414301.915254	69.534436	17.379521	-23.140363
1479414301.933184	69.270322	17.096644	-25.153365
1479414301.975344	68.902139	17.465202	-28.026613
1479414302.101164	63.725191	17.551653	-39.534506
1479414302.131172	62.336874	17.870559	-42.148868
1479414302.143299	61.891531	18.168322	-43.530033
1479414302.185077	59.733113	19.067604	-47.081021
1479414302.221059	57.544572	19.566755	-49.768096
1479414302.257253	56.189392	19.880399	-51.342900
1479414302.269245	55.814795	19.914476	-51.586040
1479414302.335197	56.305781	18.199280	-53.135006
1479414302.352841	55.907907	17.325049	-52.879569
1479414302.365254	55.517186	16.418243	-52.605141
1479414302.418964	53.997702	14.027823	-52.371915
1479414302.425163	53.626913	13.711321	-52.549408
1479414302.443275	53.402703	13.112416	-52.761481
1479414302.472925	52.428044	12.457416	-53.417257
1479414302.509108	51.355246	11.747825	-54.215376
1479414302.551098	48.518713	10.639012	-54.954195
1479414302.587217	46.423301	9.733893	-56.279927
1479414302.605026	45.394736	9.723052	-56.656912
1479414302.617336	44.571883	9.714380	-56.958500
1479414302.641227	43.169709	8.913688	-57.210584
1479414302.659098	42.574596	8.721185	-57.331359
1479414302.665278	41.881240	8.221479	-57.498058
1479414302.707278	39.716684	7.683023	-58.266347
1479414302.725107	39.305223	7.529231	-58.386204
1479414302.731240	38.976054	6.991354	-58.762403
1479414302.743215	38.205765	6.906755	-58.853127
1479414302.755271	37.589535	6.839076	-58.925707
1479414302.785365	35.992428	6.478884	-58.819986
1479414302.821292	34.036487	5.988783	-59.380462
1479414302.851143	32.675603	5.796415	-59.559530
1479414302.863254	32.151498	5.674241	-59.630985
1479414302.875295	31.732215	5.576503	-59.688149
1479414302.899062	30.143509	5.518728	-60.190934
1479414302.911119	29.546448	5.590373	-60.276265
1479414302.929255	28.996378	6.546517	-60.554764
1479414302.964960	28.628743	6.827448	-60.847641
1479414302.971146	28.479479	7.052193	-61.222099
1479414302.983270	28.504912	7.508552	-61.241353
1479414303.007288	28.613957	8.373130	-61.619469
1479414303.037251	28.741683	9.590210	-61.889495
1479414303.103148	29.438379	10.882399	-62.171538
1479414303.115241	29.272032	10.710998	-62.000904
1479414303.127267	29.211376	10.504736	-62.074631
1479414303.145006	29.162851	10.339726	-62.133613
1479414303.181166	28.155615	9.644269	-62.627167
1479414303.205274	27.651704	9.007098	-62.408281
1479414303.217165	27.408160	8.657632	-62.330455
1479414303.229389	27.140904	8.723762	-62.198116
1479414303.259176	26.756054	9.067895	-61.755266
1479414303.271135	26.474375	8.637129	-61.597808
1479414303.313126	26.141803	8.739351	-61.904335
1479414303.319218	25.910552	8.719997	-61.787142
1479414303.337318	25.725551	8.704513	-61.693387
1479414303.349324	25.722395	8.692126	-62.038852
1479414303.373145	26.108927	9.545461	-62.157900
1479414303.397260	25.921776	9.787377	-62.037872
1479414303.433107	26.048235	9.790094	-61.834913
1479414303.451348	26.187105	9.487613	-61.929269
1479414303.481087	26.145623	10.054573	-62.087767
1479414303.517286	26.492022	9.578473	-61.406760
1479414303.601111	26.012769	9.623265	-62.120270
1479414303.619185	26.063016	9.449984	-62.294101
1479414303.673235	25.762338	9.984958	-62.365550
1479414303.697177	26.395209	10.621780	-62.619268
1479414303.727211	26.191903	11.305908	-62.585429
1479414303.751101	26.032819	11.328907	-62.788021
1479414303.769214	25.968209	11.483048	-62.774403
1479414303.775198	25.916520	11.606360	-62.763509
1479414303.817316	25.899634	12.176176	-63.759777
1479414303.835058	25.789239	12.506566	-63.621886
1479414303.853139	26.151708	12.484515	-63.675604
1479414303.889044	26.586469	12.663997	-63.457703
1479414303.907284	27.284762	12.765037	-63.023917
1479414303.919276	27.693982	12.770233	-62.963120
1479414303.931266	27.731671	12.774390	-63.194795
1479414303.961370	28.959176	12.904829	-63.149984
1479414303.973199	29.250779	13.227770	-63.134052
1479414303.985248	29.701327	13.693544	-63.191384
1479414304.039251	30.672640	14.030205	-63.237079
1479414304.075155	32.483093	14.429403	-62.740839
1479414304.099088	32.709821	14.088491	-62.649218
1479414304.123069	32.758248	13.690715	-62.523205
1479414304.177256	33.773303	13.578996	-62.717585
1479414304.195307	34.188409	13.559682	-62.577898
1479414304.231085	34.532298	13.828964	-62.010901
1479414304.278945	34.499794	13.568587	-62.466229
1479414304.285277	34.552336	14.173620	-62.446892
1479414304.297254	34.594369	14.657646	-62.431421
1479414304.309306	34.845261	14.837445	-62.769436
1479414304.321230	35.190819	14.981285	-63.180004
1479414304.338968	35.467265	15.096356	-63.508458
1479414304.351068	35.398735	15.603257	-63.210596
1479414304.363262	35.199066	16.147059	-63.252619
1479414304.392754	34.983966	16.860994	-63.102898
1479414304.399198	35.301783	17.706374	-63.026305
1479414304.411209	35.556036	18.382678	-62.965030
1479414304.429289	35.614595	18.923721	-62.775854
1479414304.441209	35.661442	19.356555	-62.624513
1479414304.459066	36.495561	19.357120	-62.853831
1479414304.465302	36.873168	20.048977	-62.476660
1479414304.477121	37.175253	20.602464	-62.174924
1479414304.489251	37.344500	20.976112	-62.283925
1479414304.512971	37.117788	21.482453	-62.581361
1479414304.531245	37.225854	22.488146	-62.869512
1479414304.585209	38.242526	24.750087	-61.957080
1479414304.633138	39.740648	26.235788	-62.181535
1479414304.645278	39.686503	26.865584	-62.429371
1479414304.687189	40.423804	28.578931	-62.843067
1479414304.699106	40.450294	29.224083	-62.888518
1479414304.723165	40.444986	29.945680	-62.659639
1479414304.753292	40.760245	30.103283	-62.401032
1479414304.765273	40.936712	30.236143	-62.464812
1479414304.777178	41.077886	30.342431	-62.515835
1479414304.819297	42.097954	30.923264	-62.399593
1479414304.867421	41.579971	32.223012	-62.275892
1479414304.897169	40.820354	32.694682	-61.931183
1479414304.914792	40.695112	32.585825	-62.088933
1479414304.921327	40.232809	32.982723	-61.724586
1479414304.933192	39.862967	33.300242	-61.433108
1479414304.957317	39.200034	32.886297	-61.644083
1479414304.981280	39.326434	33.361382	-61.929331
1479414304.987147	39.282710	33.741450	-61.877216
1479414304.999226	39.247731	34.045505	-61.835525
1479414305.077127	37.660737	35.686741	-62.024363
1479414305.101239	37.298139	36.681469	-61.938392
1479414305.113205	37.297965	37.158067	-62.094700
1479414305.131414	37.152982	37.262783	-61.939434
1479414305.149118	37.181839	38.037961	-62.095533
1479414305.155268	37.204925	38.658105	-62.220413
1479414305.167399	36.788862	39.430782	-62.040004
1479414305.179135	36.456012	40.048923	-61.895677
1479414305.197141	36.117310	40.336015	-61.429824
1479414305.209255	36.136036	40.565688	-61.617768
1479414305.221173	36.151017	40.749426	-61.768122
1479414305.233179	36.090580	40.827276	-61.678171
1479414305.269110	35.057194	40.901802	-61.440919
1479414305.287222	34.708568	41.156599	-61.486487
1479414305.299054	34.429667	41.360437	-61.522941
1479414305.316968	34.423813	41.730928	-62.042652
1479414305.323227	33.767332	42.096463	-62.108029
1479414305.353118	33.386991	42.250609	-61.880019
1479414305.365348	33.010296	42.719629	-61.907845
1479414305.395136	31.960903	43.464158	-61.737680
1479414305.419100	29.971213	43.622610	-61.334447
1479414305.431110	29.118924	44.232074	-61.191075
1479414305.443276	28.292249	44.443082	-61.076377
1479414305.461283	27.630909	44.611888	-60.984619
1479414305.473186	27.101837	44.746934	-60.911213
1479414305.503111	26.079255	45.439212	-60.048664
1479414305.509179	25.281138	45.270511	-60.162448
1479414305.521239	24.570224	45.066410	-60.463710
1479414305.563242	23.139065	45.151989	-60.617290
1479414305.575229	22.639299	45.179014	-60.337037
1479414305.587299	22.384330	44.785791	-60.673459
1479414305.599264	22.252777	44.678634	-60.872519
1479414305.623135	22.147534	44.592908	-61.031767
1479414305.629158	21.990918	44.593468	-61.229244
1479414305.641251	21.865626	44.593916	-61.387225
1479414305.671102	21.627267	44.179718	-61.166218
1479414305.677216	21.574704	44.124635	-61.056492
1479414305.707188	21.006546	44.266565	-61.375017
1479414305.737088	20.570502	44.426541	-61.508795
1479414305.743230	20.439605	44.183812	-61.050241
1479414305.755195	20.334888	43.989629	-60.683398
1479414305.773168	19.599317	44.041704	-60.880470
1479414305.821310	18.206341	43.725504	-60.269476
1479414305.833343	18.041323	43.692123	-59.988707
1479414305.863286	16.746338	43.989758	-60.215104
1479414305.887393	15.729250	43.889853	-60.289920
1479414305.905089	15.335432	43.823602	-60.285375
1479414305.911157	14.585846	43.494039	-60.281739
1479414305.929256	14.131020	43.368670	-60.138674
1479414305.959105	13.041541	43.049857	-59.792505
1479414305.965319	12.967999	43.082465	-59.817365
1479414306.007114	12.114709	42.053693	-59.964001
1479414306.025004	11.864424	41.524987	-60.164797
1479414306.043232	10.765310	41.164665	-60.495989
1479414306.072869	10.322595	40.657497	-60.539764
1479414306.109115	9.358175	40.010078	-60.227351
1479414306.121289	9.297087	40.097517	-60.025086
1479414306.138895	9.248217	40.167468	-59.863273
1479414306.145299	8.847011	40.154288	-60.364527
1479414306.163180	8.526047	40.143744	-60.765529
1479414306.175289	8.414119	39.858746	-60.525707
1479414306.193255	8.034889	39.769029	-60.193692
1479414306.211197	7.488798	39.501555	-59.995903
1479414306.223258	7.004945	39.344995	-59.910006
1479414306.241203	6.617862	39.219747	-59.841288
1479414306.253156	6.380618	39.188689	-59.576079
1479414306.265272	5.828713	38.956421	-59.714302
1479414306.289354	5.323658	38.483674	-59.492875
1479414306.301160	5.272833	38.115846	-59.367427
1479414306.343061	4.724606	36.913862	-59.192630
1479414306.367230	4.530123	36.153155	-59.130974
1479414306.397244	4.318748	35.555677	-59.315764
1479414306.427128	3.806874	34.952041	-58.901436
1479414306.481129	3.736007	33.471630	-59.119685
1479414306.487266	3.568181	33.138243	-59.068875
1479414306.511281	3.326511	32.796445	-59.556333
1479414306.535100	3.041483	32.066055	-58.929259
1479414306.553149	3.012561	31.460657	-58.916534
1479414306.577140	2.970914	30.837791	-58.898210
1479414306.595278	3.173372	30.408905	-59.522398
1479414306.601423	3.625026	30.204078	-59.461123
1479414306.613132	3.986349	30.040216	-59.412103
1479414306.631101	3.985720	29.770846	-59.232731
1479414306.648985	3.985217	29.555349	-59.089234
1479414306.667224	3.535476	29.065268	-59.176925
1479414306.691288	3.305580	28.668648	-59.345173
1479414306.715324	3.585948	28.120466	-59.459499
1479414306.721373	3.810243	27.681920	-59.550961
1479414306.769172	3.956391	25.932720	-59.727712
1479414306.787298	4.106598	25.516879	-59.625374
1479414306.829244	4.370831	24.013753	-59.846080
1479414306.835272	4.582993	23.566862	-59.860225
1479414306.865466	5.409944	22.314902	-59.964688
1479414306.883249	5.703971	21.931219	-59.814955
1479414306.889254	5.866771	21.416851	-59.905403
1479414306.901237	5.997010	21.005356	-59.977762
1479414306.943348	6.343938	20.274025	-60.371287
1479414306.955226	6.451166	19.883674	-60.560703
1479414306.997138	7.199294	18.209051	-60.689375
1479414307.003307	7.135451	17.816851	-60.675017
1479414307.099078	8.206846	16.393789	-60.131415
1479414307.147233	7.942642	14.344150	-60.555243
1479414307.165186	8.019817	14.033524	-60.567712
1479414307.201260	9.230719	13.017868	-61.023732
1479414307.218780	9.339966	12.972498	-61.082659
1479414307.255159	10.975582	12.953076	-61.609745
1479414307.357306	15.069687	12.400398	-61.740495
1479414307.369343	15.242312	12.271100	-61.445835
1479414307.423144	16.541642	12.657709	-62.187970
1479414307.459133	17.994247	11.807341	-62.276576
1479414307.513148	19.948676	11.804557	-62.220459
1479414307.525442	20.014566	11.794427	-62.250275
1479414307.567628	21.258480	11.760825	-62.518711
1479414307.681243	25.361433	10.137128	-62.545794
1479414307.723235	25.224351	10.375757	-62.927904
1479414307.759113	25.507584	10.409435	-62.781563
1479414307.783339	25.203777	10.132898	-62.282844
1479414307.813169	24.980371	10.121852	-62.468227
1479414307.837322	25.112594	9.464861	-61.928137
1479414307.861098	25.124795	9.251808	-61.960902
1479414307.879245	25.386634	8.991681	-61.972551
1479414307.891282	25.378838	8.991001	-61.911793
1479414307.915142	25.584879	8.782601	-61.754222
1479414307.939188	25.499480	8.856646	-61.723456
1479414307.969120	25.777965	8.613644	-61.409437
1479414308.017208	26.341989	8.124618	-61.616361
1479414308.041263	26.505232	8.228210	-61.696918
1479414308.071078	26.534196	8.015579	-61.573855
1479414308.095284	26.498120	8.490205	-61.481880
1479414308.137335	26.067054	9.355532	-61.357236
1479414308.203303	25.362764	11.205631	-62.284728
1479414308.227107	25.951185	11.859338	-62.273213
1479414308.239252	26.192589	12.183955	-62.362557
1479414308.251292	26.168447	12.097946	-62.644266
1479414308.281081	25.872963	12.222998	-62.545365
1479414308.383212	25.632767	13.910262	-62.920844
1479414308.395235	25.648167	13.962975	-63.020818
1479414308.407296	25.805331	14.005146	-62.820484
1479414308.485346	25.362234	13.955155	-62.607637
1479414308.515308	25.574253	13.840284	-62.339719
1479414308.545260	25.492679	13.089189	-62.350455
1479414308.551189	25.391253	13.167836	-62.424350
1479414308.599051	26.140547	12.754401	-61.775309
1479414308.641138	26.375207	12.018238	-61.312676
1479414308.671264	26.584665	12.116673	-61.384803
1479414308.695222	26.805624	11.681859	-61.767340
1479414308.749155	26.278561	12.423546	-61.890780
1479414308.766922	26.092380	12.289619	-62.126689
1479414308.797108	26.574843	11.983942	-62.704913
1479414308.815243	26.691516	11.730513	-62.567760
1479414308.832976	26.784854	11.251208	-62.177726
1479414308.863143	27.358127	10.578338	-62.159206
1479414308.880918	27.535409	10.536889	-62.201273
1479414308.905093	27.660334	10.850563	-61.883427
1479414308.917284	27.704752	10.408966	-61.630259
1479414308.971271	27.234330	10.711845	-61.842481
1479414309.007121	27.347819	11.029543	-61.653989
1479414309.019047	27.599583	11.105275	-61.586865
1479414309.073053	27.012226	10.843837	-62.691993
1479414309.114836	26.657623	10.989264	-62.977530
1479414309.127093	26.612896	10.934771	-62.785854
1479414309.139232	26.577114	10.891176	-62.632513
1479414309.175185	26.321868	10.645674	-63.056398
1479414309.187272	26.561557	10.729039	-62.919027
1479414309.235080	26.348665	11.154503	-63.029299
1479414309.241149	26.076042	11.343525	-63.107582
1479414309.289268	26.604138	11.712495	-62.324146
1479414309.295341	26.352842	11.582496	-62.052912
1479414309.403308	26.184629	11.754067	-62.556498
1479414309.439161	25.952897	11.585286	-62.434428
1479414309.456981	25.831849	11.342448	-62.421451
1479414309.463259	25.735011	11.148177	-62.411069
1479414309.475270	25.947228	10.992761	-62.542919
1479414309.499087	25.601023	10.644508	-62.606644
1479414309.523282	25.550350	10.866388	-61.998598
1479414309.529336	25.582234	11.113033	-61.862552
1479414309.541640	25.607741	11.310348	-61.753715
1479414309.553431	25.990255	11.399060	-61.736724
1479414309.571218	26.006580	11.055186	-61.723131
1479414309.607209	25.459070	10.715818	-61.724629
1479414309.655251	25.979620	11.639563	-62.006714
1479414309.673185	26.360181	11.455010	-62.009202
1479414309.691178	26.664629	11.307367	-62.011191
1479414309.709110	26.697473	10.956481	-62.490587
1479414309.721319	26.644776	10.770263	-62.536456
1479414309.775206	26.205725	11.238169	-62.200204
1479414309.805092	26.678977	11.174929	-62.261165
1479414309.811165	26.412713	11.014162	-62.282840
1479414309.829307	26.634234	11.023830	-62.440336
1479414309.841388	26.811450	11.031564	-62.566333
1479414309.858959	26.446270	10.830330	-62.597053
1479414309.865204	26.516235	10.876764	-62.831863
1479414309.889312	26.472141	10.943630	-62.749521
1479414309.907170	26.319666	11.036545	-62.182978
1479414309.943243	26.152395	11.093461	-62.212351
1479414309.997253	26.458276	11.618351	-62.722261
1479414310.021328	26.188813	11.293792	-63.225985
1479414310.075097	27.056044	11.157238	-62.658671
1479414310.117291	27.034885	10.915711	-62.736787
1479414310.171206	26.444309	10.905026	-62.933706
1479414310.195311	26.353686	11.169139	-63.052966
1479414310.212893	26.731856	11.147812	-62.916281
1479414310.219067	27.034391	11.130749	-62.806933
1479414310.237260	26.986732	11.393662	-62.859610
1479414310.249330	26.948605	11.742274	-62.761596
1479414310.285228	26.468618	12.063233	-63.186961
1479414310.297338	26.244426	12.139649	-63.303789
1479414310.315152	26.209916	11.785938	-63.257096
1479414310.339192	25.769144	11.401048	-62.811435
1479414310.351106	25.974534	11.333338	-62.723056
1479414310.363204	26.138847	11.279171	-62.652353
1479414310.380780	25.980609	11.235837	-62.455634
1479414310.429351	26.411667	11.444909	-62.285391
1479414310.471100	26.098109	11.255529	-61.931215
1479414310.483235	25.875597	11.147782	-61.668490
1479414310.495280	26.132118	11.199867	-61.878778
1479414310.519313	26.240791	11.523775	-61.424749
1479414310.531343	26.279430	11.638942	-61.683786
1479414310.561260	26.074352	11.058064	-61.804517
1479414310.585267	25.233367	11.225599	-61.671550
1479414310.597273	24.966538	11.192979	-61.530836
1479414310.614845	25.042762	11.305165	-61.698577
1479414310.627267	25.103741	11.394914	-61.832769
1479414310.651249	24.959801	11.136964	-61.997976
1479414310.668924	25.037373	10.983790	-61.932132
1479414310.687241	25.598091	11.164236	-62.355896
1479414310.717322	25.971435	11.348861	-62.444902
1479414310.753074	26.116048	10.841290	-62.921097
1479414310.819111	26.431079	10.782372	-62.586042
1479414310.831169	26.286817	10.907538	-62.752976
1479414310.849249	26.171407	11.284234	-63.026680
1479414310.873147	26.294904	11.964957	-63.280657
1479414310.915232	26.527898	11.668371	-62.914519
1479414310.939072	26.841715	11.795961	-62.508093
1479414310.951241	26.470482	11.856691	-62.550460
1479414310.975272	26.298015	12.013283	-62.541392
1479414310.987271	25.890678	11.753986	-62.717256
1479414310.999299	25.564809	11.546548	-62.857947
1479414311.041256	25.681899	11.595193	-62.998026
1479414311.107313	25.624737	12.195066	-62.322529
1479414311.119477	25.424478	12.245116	-62.331931
1479414311.131215	25.481536	11.801171	-62.409531
1479414311.155180	25.346434	11.231031	-62.731509
1479414311.173121	25.781210	11.612169	-62.659116
1479414311.191097	26.129031	11.917079	-62.601201
1479414311.209122	25.746346	11.706228	-62.700006
1479414311.221169	25.739030	11.508342	-62.984304
1479414311.257217	25.873339	11.831824	-63.141411
1479414311.263269	25.985469	11.885381	-63.197271
1479414311.275313	25.785485	11.789946	-62.961647
1479414311.287191	25.770341	11.713598	-62.632991
1479414311.305067	25.758227	11.652519	-62.370067
1479414311.341349	25.436200	12.332559	-62.414660
1479414311.358925	25.346070	12.009407	-62.475714
1479414311.365297	25.273966	11.750885	-62.524557
1479414311.377368	25.578392	11.889771	-62.633710
1479414311.424957	25.642503	12.467860	-62.614117
1479414311.455312	24.864203	12.387717	-62.099523
1479414311.485237	25.038247	12.906265	-61.944448
1479414311.539060	25.086508	11.625219	-62.257091
1479414311.545105	25.138738	11.927520	-62.559894
1479414311.563295	25.180522	12.169360	-62.802135
1479414311.592814	25.834551	12.144250	-62.828604
1479414311.599342	26.099281	11.858760	-62.806870
1479414311.611271	26.021379	11.906930	-62.369013
1479414311.623156	25.959056	11.945466	-62.018728
1479414311.641276	25.764355	11.976295	-62.018812
1479414311.653110	25.970703	12.070099	-62.369270
1479414311.677267	26.195423	11.859473	-62.383383
1479414311.707087	26.281306	11.945923	-62.504540
1479414311.719251	26.094576	11.769238	-62.337384
1479414311.731286	26.234880	11.766172	-62.063503
1479414311.767299	25.900410	11.455968	-61.921324
1479414311.797380	25.744872	11.023930	-62.292916
1479414311.809172	25.737851	11.377347	-62.378319
1479414311.827012	25.732235	11.660081	-62.446642
1479414311.833198	25.438054	12.024550	-62.361143
1479414311.857183	25.666230	11.180400	-62.364166
1479414311.880886	25.385250	11.502523	-62.155007
1479414311.887216	25.160466	11.760222	-61.987679
1479414311.911211	25.111980	11.453730	-62.209243
1479414311.941036	25.327184	11.520310	-62.308997
1479414311.953503	25.548544	11.912732	-62.251027
1479414311.965297	25.725633	12.226671	-62.204652
1479414311.994849	25.546109	12.595773	-62.053777
1479414312.001424	25.578840	12.634822	-61.906695
1479414312.013158	25.460182	12.389498	-61.789030
1479414312.067250	25.799890	12.353311	-62.370029
1479414312.079231	25.781865	12.302571	-62.720322
1479414312.145310	26.700370	11.910684	-62.474393
1479414312.157292	26.719515	12.294172	-62.733735
1479414312.211343	25.847578	12.621803	-63.384880
1479414312.307333	25.792939	13.717902	-63.955978
1479414312.319320	25.921148	13.947369	-64.129237
1479414312.348979	25.714692	14.651161	-64.504871
1479414312.361328	25.496441	15.039679	-64.358118
1479414312.385352	25.442879	16.345864	-64.146792
1479414312.397274	25.061726	15.911457	-64.141733
1479414312.415174	24.756803	15.425650	-64.137685
1479414312.421159	24.512865	15.037005	-64.134447
1479414312.439214	24.534980	15.348355	-63.921622
1479414312.475308	23.694601	15.649124	-63.116553
1479414312.487321	23.228572	15.492347	-63.177385
1479414312.517288	22.847177	15.404868	-63.124826
1479414312.601026	21.758193	13.159778	-62.896897
1479414312.613245	21.607023	12.463760	-62.370957
1479414312.625327	21.486088	11.906946	-61.950204
1479414312.637291	21.389339	11.323213	-62.034072
1479414312.655070	21.601628	10.717946	-61.961009
1479414312.661275	21.771459	10.233732	-61.902559
1479414312.673175	21.907324	9.846361	-61.855799
1479414312.703283	21.711891	9.412999	-61.662324
1479414312.721367	21.714826	9.051494	-61.523455
1479414312.727222	21.644751	8.693148	-61.482437
1479414312.751190	21.978376	7.900568	-61.703685
1479414312.775188	22.290123	7.495845	-61.906934
1479414312.781116	22.611942	7.379489	-61.859299
1479414312.793120	22.941820	6.802419	-61.470800
1479414312.805351	23.205722	6.340764	-61.160002
1479414312.817385	22.982312	6.386283	-61.051519
1479414312.835290	23.093272	6.146136	-61.385201
1479414312.847331	23.182040	5.954018	-61.652147
1479414312.859113	22.963367	6.076887	-61.585391
1479414312.889141	23.169915	6.253817	-61.236982
1479414312.907165	23.504887	6.837209	-61.630687
1479414312.925359	23.656175	7.198283	-61.988692
1479414312.937247	23.777206	7.348861	-62.134940
1479414312.949398	24.018875	7.331042	-62.251938
1479414312.973282	24.222034	7.996789	-62.280259
1479414312.985266	24.447158	8.195088	-62.298116
1479414313.015257	24.409229	8.688060	-62.534063
1479414313.027298	24.234805	8.955526	-62.711393
1479414313.039305	24.312532	8.962077	-62.783179
1479414313.105251	23.898849	9.901202	-62.878233
1479414313.129319	23.363061	10.056535	-62.737151
1479414313.171356	23.421926	9.806259	-62.608213
1479414313.183227	23.662228	9.780945	-62.700635
1479414313.195262	23.347517	9.829834	-62.704494
1479414313.207252	23.023327	9.661524	-62.917816
1479414313.261302	23.057256	9.103636	-63.331897
1479414313.297204	22.688875	9.039047	-62.932345
1479414313.315244	22.786100	9.028894	-62.819784
1479414313.327390	22.863881	9.020771	-62.729735
1479414313.363254	22.792648	9.378276	-63.274363
1479414313.375222	22.869119	9.438559	-62.953242
1479414313.398827	22.785452	9.486785	-62.416033
1479414313.405298	22.718518	9.525365	-61.986266
1479414313.417231	22.882237	9.348808	-61.852686
1479414313.441246	22.857273	8.845660	-61.912613
1479414313.453149	22.631131	8.597622	-61.863842
1479414313.471118	22.739905	8.260910	-62.105138
1479414313.519375	22.820077	8.381154	-62.862792
1479414313.531326	23.325593	8.226017	-62.623985
1479414313.566945	23.619005	8.140901	-62.700573
1479414313.585400	23.198445	7.699240	-62.076838
1479414313.597199	22.831647	7.887908	-61.784988
1479414313.663216	22.767126	7.299216	-61.258457
1479414313.705237	22.650410	7.982433	-61.837106
1479414313.717297	22.393219	7.837900	-62.013671
1479414313.729143	22.477154	8.137117	-62.295079
1479414313.746964	22.544301	8.376491	-62.520206
1479414313.783184	22.739105	9.767467	-63.363303
1479414313.800735	22.681441	9.749911	-63.024394
1479414313.819202	23.105357	9.932053	-63.307225
1479414313.831122	22.902020	10.089002	-63.189766
1479414313.843229	22.739351	10.214561	-63.095799
1479414313.861140	22.681637	9.831024	-63.230860
1479414313.885326	23.250327	10.647715	-63.551488
1479414313.897225	23.235262	10.592391	-63.735567
1479414313.909184	23.295632	10.202429	-63.532440
1479414313.951173	23.572802	9.482707	-63.037826
1479414313.963196	23.493242	9.245541	-62.764013
1479414313.999281	23.421950	9.128295	-63.084482
1479414314.017263	23.155295	8.892871	-62.871416
1479414314.029296	22.941971	8.704531	-62.700962
1479414314.077143	23.185578	8.372586	-62.474456
1479414314.107259	22.399614	8.594237	-62.436687
1479414314.131235	22.403551	8.003202	-61.865905
1479414314.149046	22.630263	7.577953	-61.756397
1479414314.173135	22.551166	7.850593	-62.131301
1479414314.203466	22.312247	8.204849	-62.385254
1479414314.209652	22.195110	8.499817	-62.101799
1479414314.221531	22.101401	8.735791	-61.875035
1479414314.275189	22.795510	9.013187	-62.710797
1479414314.287375	22.871408	9.008206	-62.782702
1479414314.299103	23.294236	9.349924	-62.910304
1479414314.316960	23.487655	9.485018	-62.872229
1479414314.329335	23.642390	9.593093	-62.841770
1479414314.341254	23.693756	9.610412	-62.747324
1479414314.353212	23.734849	9.900830	-62.671767
1479414314.371107	23.767723	10.133164	-62.611322
1479414314.377257	24.228554	10.042469	-62.703122
1479414314.389247	24.379953	10.453897	-62.706484
1479414314.407267	24.501072	10.783040	-62.709173
1479414314.436973	24.805843	10.607084	-62.446749
1479414314.443286	24.914206	10.421605	-62.291151
1479414314.455198	25.073318	10.342362	-62.376907
1479414314.467268	25.128186	10.209827	-62.655746
1479414314.497293	25.424462	10.088118	-62.706884
1479414314.509237	25.191835	9.937292	-62.709493
1479414314.521300	25.005734	9.816630	-62.711581
1479414314.533287	25.291385	10.411508	-62.713251
1479414314.551241	25.519905	10.887410	-62.714587
1479414314.563343	25.268190	10.438444	-62.715656
1479414314.575276	25.066818	10.632396	-62.436198
1479414314.605038	24.849264	10.427702	-62.103858
1479414314.641201	25.590743	10.001828	-61.768192
1479414314.658999	25.397282	9.522556	-62.028618
1479414314.665226	25.242514	9.139139	-62.236959
1479414314.689205	26.077006	8.932721	-62.410829
1479414314.725156	25.857894	8.855926	-62.381949
1479414314.731204	25.611003	9.020679	-62.519624
1479414314.755346	24.965793	8.981360	-62.577719
1479414314.779087	24.190749	9.357211	-62.881196
1479414314.809203	24.216158	8.851038	-62.318578
1479414314.838966	24.159998	8.955758	-62.421018
1479414314.845182	24.107842	8.962263	-62.550879
1479414314.857117	24.428227	9.174889	-62.584689
1479414314.875236	24.539692	9.206708	-62.471581
1479414314.899171	24.555357	9.529091	-61.888237
1479414314.911289	24.424129	9.974054	-61.984498
1479414314.923330	24.319148	10.330025	-62.061506
1479414314.935298	24.017897	9.992536	-62.193191
1479414314.953178	24.211427	10.275669	-62.158383
1479414314.965162	24.366251	10.502176	-62.130536
1479414314.989156	24.936823	9.998659	-62.146500
1479414315.013151	25.113693	9.579611	-62.310888
1479414315.031148	25.015642	9.807048	-62.462775
1479414315.043127	24.864780	9.988998	-62.934675
1479414315.067160	24.517178	9.877647	-62.983508
1479414315.109251	24.606693	9.568090	-62.899732
1479414315.175097	24.784233	9.822886	-63.091229
1479414315.187277	24.969340	9.863387	-62.876813
1479414315.199244	25.262269	9.895788	-62.565124
1479414315.211257	25.134503	9.990849	-62.385851
1479414315.241078	25.022942	10.335160	-62.337932
1479414315.247322	24.725776	9.858362	-62.554488
1479414315.265072	24.488043	9.476924	-62.727733
1479414315.295091	24.667145	9.674373	-62.472643
1479414315.313270	24.303786	9.620974	-62.855995
1479414315.343250	24.114689	9.296408	-62.722918
1479414315.355205	24.071596	9.511346	-62.932555
1479414315.367229	24.037121	9.683295	-63.100265
1479414315.379081	24.371650	9.475152	-62.743885
1479414315.409036	24.331935	9.175426	-62.735262
1479414315.421177	24.172970	9.483700	-62.732196
1479414315.433231	24.697595	9.799461	-62.519508
1479414315.445193	25.117295	10.052069	-62.349358
